"","date","hits","keyword","geo","gprop","category"
"26278",2012-07-21 22:00:00,0,"what does humanitarian mean","GB","web",0
"26279",2012-07-28 22:00:00,0,"what does humanitarian mean","GB","web",0
"26280",2012-08-04 22:00:00,0,"what does humanitarian mean","GB","web",0
"26281",2012-08-11 22:00:00,0,"what does humanitarian mean","GB","web",0
"26282",2012-08-18 22:00:00,0,"what does humanitarian mean","GB","web",0
"26283",2012-08-25 22:00:00,0,"what does humanitarian mean","GB","web",0
"26284",2012-09-01 22:00:00,0,"what does humanitarian mean","GB","web",0
"26285",2012-09-08 22:00:00,0,"what does humanitarian mean","GB","web",0
"26286",2012-09-15 22:00:00,0,"what does humanitarian mean","GB","web",0
"26287",2012-09-22 22:00:00,0,"what does humanitarian mean","GB","web",0
"26288",2012-09-29 22:00:00,0,"what does humanitarian mean","GB","web",0
"26289",2012-10-06 22:00:00,0,"what does humanitarian mean","GB","web",0
"26290",2012-10-13 22:00:00,0,"what does humanitarian mean","GB","web",0
"26291",2012-10-20 22:00:00,0,"what does humanitarian mean","GB","web",0
"26292",2012-10-27 22:00:00,0,"what does humanitarian mean","GB","web",0
"26293",2012-11-03 23:00:00,0,"what does humanitarian mean","GB","web",0
"26294",2012-11-10 23:00:00,0,"what does humanitarian mean","GB","web",0
"26295",2012-11-17 23:00:00,0,"what does humanitarian mean","GB","web",0
"26296",2012-11-24 23:00:00,0,"what does humanitarian mean","GB","web",0
"26297",2012-12-01 23:00:00,0,"what does humanitarian mean","GB","web",0
"26298",2012-12-08 23:00:00,0,"what does humanitarian mean","GB","web",0
"26299",2012-12-15 23:00:00,0,"what does humanitarian mean","GB","web",0
"26300",2012-12-22 23:00:00,0,"what does humanitarian mean","GB","web",0
"26301",2012-12-29 23:00:00,0,"what does humanitarian mean","GB","web",0
"26302",2013-01-05 23:00:00,0,"what does humanitarian mean","GB","web",0
"26303",2013-01-12 23:00:00,0,"what does humanitarian mean","GB","web",0
"26304",2013-01-19 23:00:00,0,"what does humanitarian mean","GB","web",0
"26305",2013-01-26 23:00:00,0,"what does humanitarian mean","GB","web",0
"26306",2013-02-02 23:00:00,0,"what does humanitarian mean","GB","web",0
"26307",2013-02-09 23:00:00,0,"what does humanitarian mean","GB","web",0
"26308",2013-02-16 23:00:00,0,"what does humanitarian mean","GB","web",0
"26309",2013-02-23 23:00:00,0,"what does humanitarian mean","GB","web",0
"26310",2013-03-02 23:00:00,0,"what does humanitarian mean","GB","web",0
"26311",2013-03-09 23:00:00,0,"what does humanitarian mean","GB","web",0
"26312",2013-03-16 23:00:00,0,"what does humanitarian mean","GB","web",0
"26313",2013-03-23 23:00:00,0,"what does humanitarian mean","GB","web",0
"26314",2013-03-30 23:00:00,0,"what does humanitarian mean","GB","web",0
"26315",2013-04-06 22:00:00,0,"what does humanitarian mean","GB","web",0
"26316",2013-04-13 22:00:00,0,"what does humanitarian mean","GB","web",0
"26317",2013-04-20 22:00:00,0,"what does humanitarian mean","GB","web",0
"26318",2013-04-27 22:00:00,0,"what does humanitarian mean","GB","web",0
"26319",2013-05-04 22:00:00,0,"what does humanitarian mean","GB","web",0
"26320",2013-05-11 22:00:00,0,"what does humanitarian mean","GB","web",0
"26321",2013-05-18 22:00:00,0,"what does humanitarian mean","GB","web",0
"26322",2013-05-25 22:00:00,0,"what does humanitarian mean","GB","web",0
"26323",2013-06-01 22:00:00,0,"what does humanitarian mean","GB","web",0
"26324",2013-06-08 22:00:00,0,"what does humanitarian mean","GB","web",0
"26325",2013-06-15 22:00:00,0,"what does humanitarian mean","GB","web",0
"26326",2013-06-22 22:00:00,0,"what does humanitarian mean","GB","web",0
"26327",2013-06-29 22:00:00,0,"what does humanitarian mean","GB","web",0
"26328",2013-07-06 22:00:00,0,"what does humanitarian mean","GB","web",0
"26329",2013-07-13 22:00:00,0,"what does humanitarian mean","GB","web",0
"26330",2013-07-20 22:00:00,0,"what does humanitarian mean","GB","web",0
"26331",2013-07-27 22:00:00,0,"what does humanitarian mean","GB","web",0
"26332",2013-08-03 22:00:00,0,"what does humanitarian mean","GB","web",0
"26333",2013-08-10 22:00:00,0,"what does humanitarian mean","GB","web",0
"26334",2013-08-17 22:00:00,0,"what does humanitarian mean","GB","web",0
"26335",2013-08-24 22:00:00,0,"what does humanitarian mean","GB","web",0
"26336",2013-08-31 22:00:00,0,"what does humanitarian mean","GB","web",0
"26337",2013-09-07 22:00:00,0,"what does humanitarian mean","GB","web",0
"26338",2013-09-14 22:00:00,0,"what does humanitarian mean","GB","web",0
"26339",2013-09-21 22:00:00,0,"what does humanitarian mean","GB","web",0
"26340",2013-09-28 22:00:00,0,"what does humanitarian mean","GB","web",0
"26341",2013-10-05 22:00:00,0,"what does humanitarian mean","GB","web",0
"26342",2013-10-12 22:00:00,0,"what does humanitarian mean","GB","web",0
"26343",2013-10-19 22:00:00,0,"what does humanitarian mean","GB","web",0
"26344",2013-10-26 22:00:00,0,"what does humanitarian mean","GB","web",0
"26345",2013-11-02 23:00:00,0,"what does humanitarian mean","GB","web",0
"26346",2013-11-09 23:00:00,0,"what does humanitarian mean","GB","web",0
"26347",2013-11-16 23:00:00,0,"what does humanitarian mean","GB","web",0
"26348",2013-11-23 23:00:00,0,"what does humanitarian mean","GB","web",0
"26349",2013-11-30 23:00:00,0,"what does humanitarian mean","GB","web",0
"26350",2013-12-07 23:00:00,0,"what does humanitarian mean","GB","web",0
"26351",2013-12-14 23:00:00,0,"what does humanitarian mean","GB","web",0
"26352",2013-12-21 23:00:00,0,"what does humanitarian mean","GB","web",0
"26353",2013-12-28 23:00:00,0,"what does humanitarian mean","GB","web",0
"26354",2014-01-04 23:00:00,0,"what does humanitarian mean","GB","web",0
"26355",2014-01-11 23:00:00,0,"what does humanitarian mean","GB","web",0
"26356",2014-01-18 23:00:00,0,"what does humanitarian mean","GB","web",0
"26357",2014-01-25 23:00:00,0,"what does humanitarian mean","GB","web",0
"26358",2014-02-01 23:00:00,0,"what does humanitarian mean","GB","web",0
"26359",2014-02-08 23:00:00,0,"what does humanitarian mean","GB","web",0
"26360",2014-02-15 23:00:00,0,"what does humanitarian mean","GB","web",0
"26361",2014-02-22 23:00:00,0,"what does humanitarian mean","GB","web",0
"26362",2014-03-01 23:00:00,0,"what does humanitarian mean","GB","web",0
"26363",2014-03-08 23:00:00,0,"what does humanitarian mean","GB","web",0
"26364",2014-03-15 23:00:00,0,"what does humanitarian mean","GB","web",0
"26365",2014-03-22 23:00:00,0,"what does humanitarian mean","GB","web",0
"26366",2014-03-29 23:00:00,0,"what does humanitarian mean","GB","web",0
"26367",2014-04-05 22:00:00,0,"what does humanitarian mean","GB","web",0
"26368",2014-04-12 22:00:00,0,"what does humanitarian mean","GB","web",0
"26369",2014-04-19 22:00:00,0,"what does humanitarian mean","GB","web",0
"26370",2014-04-26 22:00:00,0,"what does humanitarian mean","GB","web",0
"26371",2014-05-03 22:00:00,0,"what does humanitarian mean","GB","web",0
"26372",2014-05-10 22:00:00,0,"what does humanitarian mean","GB","web",0
"26373",2014-05-17 22:00:00,0,"what does humanitarian mean","GB","web",0
"26374",2014-05-24 22:00:00,0,"what does humanitarian mean","GB","web",0
"26375",2014-05-31 22:00:00,0,"what does humanitarian mean","GB","web",0
"26376",2014-06-07 22:00:00,0,"what does humanitarian mean","GB","web",0
"26377",2014-06-14 22:00:00,0,"what does humanitarian mean","GB","web",0
"26378",2014-06-21 22:00:00,0,"what does humanitarian mean","GB","web",0
"26379",2014-06-28 22:00:00,0,"what does humanitarian mean","GB","web",0
"26380",2014-07-05 22:00:00,0,"what does humanitarian mean","GB","web",0
"26381",2014-07-12 22:00:00,0,"what does humanitarian mean","GB","web",0
"26382",2014-07-19 22:00:00,0,"what does humanitarian mean","GB","web",0
"26383",2014-07-26 22:00:00,0,"what does humanitarian mean","GB","web",0
"26384",2014-08-02 22:00:00,0,"what does humanitarian mean","GB","web",0
"26385",2014-08-09 22:00:00,0,"what does humanitarian mean","GB","web",0
"26386",2014-08-16 22:00:00,0,"what does humanitarian mean","GB","web",0
"26387",2014-08-23 22:00:00,0,"what does humanitarian mean","GB","web",0
"26388",2014-08-30 22:00:00,0,"what does humanitarian mean","GB","web",0
"26389",2014-09-06 22:00:00,0,"what does humanitarian mean","GB","web",0
"26390",2014-09-13 22:00:00,0,"what does humanitarian mean","GB","web",0
"26391",2014-09-20 22:00:00,0,"what does humanitarian mean","GB","web",0
"26392",2014-09-27 22:00:00,0,"what does humanitarian mean","GB","web",0
"26393",2014-10-04 22:00:00,0,"what does humanitarian mean","GB","web",0
"26394",2014-10-11 22:00:00,0,"what does humanitarian mean","GB","web",0
"26395",2014-10-18 22:00:00,0,"what does humanitarian mean","GB","web",0
"26396",2014-10-25 22:00:00,0,"what does humanitarian mean","GB","web",0
"26397",2014-11-01 23:00:00,0,"what does humanitarian mean","GB","web",0
"26398",2014-11-08 23:00:00,0,"what does humanitarian mean","GB","web",0
"26399",2014-11-15 23:00:00,0,"what does humanitarian mean","GB","web",0
"26400",2014-11-22 23:00:00,0,"what does humanitarian mean","GB","web",0
"26401",2014-11-29 23:00:00,0,"what does humanitarian mean","GB","web",0
"26402",2014-12-06 23:00:00,0,"what does humanitarian mean","GB","web",0
"26403",2014-12-13 23:00:00,0,"what does humanitarian mean","GB","web",0
"26404",2014-12-20 23:00:00,0,"what does humanitarian mean","GB","web",0
"26405",2014-12-27 23:00:00,0,"what does humanitarian mean","GB","web",0
"26406",2015-01-03 23:00:00,0,"what does humanitarian mean","GB","web",0
"26407",2015-01-10 23:00:00,0,"what does humanitarian mean","GB","web",0
"26408",2015-01-17 23:00:00,0,"what does humanitarian mean","GB","web",0
"26409",2015-01-24 23:00:00,0,"what does humanitarian mean","GB","web",0
"26410",2015-01-31 23:00:00,0,"what does humanitarian mean","GB","web",0
"26411",2015-02-07 23:00:00,0,"what does humanitarian mean","GB","web",0
"26412",2015-02-14 23:00:00,0,"what does humanitarian mean","GB","web",0
"26413",2015-02-21 23:00:00,0,"what does humanitarian mean","GB","web",0
"26414",2015-02-28 23:00:00,0,"what does humanitarian mean","GB","web",0
"26415",2015-03-07 23:00:00,0,"what does humanitarian mean","GB","web",0
"26416",2015-03-14 23:00:00,0,"what does humanitarian mean","GB","web",0
"26417",2015-03-21 23:00:00,0,"what does humanitarian mean","GB","web",0
"26418",2015-03-28 23:00:00,0,"what does humanitarian mean","GB","web",0
"26419",2015-04-04 22:00:00,0,"what does humanitarian mean","GB","web",0
"26420",2015-04-11 22:00:00,0,"what does humanitarian mean","GB","web",0
"26421",2015-04-18 22:00:00,0,"what does humanitarian mean","GB","web",0
"26422",2015-04-25 22:00:00,0,"what does humanitarian mean","GB","web",0
"26423",2015-05-02 22:00:00,0,"what does humanitarian mean","GB","web",0
"26424",2015-05-09 22:00:00,0,"what does humanitarian mean","GB","web",0
"26425",2015-05-16 22:00:00,0,"what does humanitarian mean","GB","web",0
"26426",2015-05-23 22:00:00,0,"what does humanitarian mean","GB","web",0
"26427",2015-05-30 22:00:00,0,"what does humanitarian mean","GB","web",0
"26428",2015-06-06 22:00:00,0,"what does humanitarian mean","GB","web",0
"26429",2015-06-13 22:00:00,0,"what does humanitarian mean","GB","web",0
"26430",2015-06-20 22:00:00,0,"what does humanitarian mean","GB","web",0
"26431",2015-06-27 22:00:00,0,"what does humanitarian mean","GB","web",0
"26432",2015-07-04 22:00:00,0,"what does humanitarian mean","GB","web",0
"26433",2015-07-11 22:00:00,0,"what does humanitarian mean","GB","web",0
"26434",2015-07-18 22:00:00,0,"what does humanitarian mean","GB","web",0
"26435",2015-07-25 22:00:00,0,"what does humanitarian mean","GB","web",0
"26436",2015-08-01 22:00:00,0,"what does humanitarian mean","GB","web",0
"26437",2015-08-08 22:00:00,0,"what does humanitarian mean","GB","web",0
"26438",2015-08-15 22:00:00,0,"what does humanitarian mean","GB","web",0
"26439",2015-08-22 22:00:00,0,"what does humanitarian mean","GB","web",0
"26440",2015-08-29 22:00:00,0,"what does humanitarian mean","GB","web",0
"26441",2015-09-05 22:00:00,0,"what does humanitarian mean","GB","web",0
"26442",2015-09-12 22:00:00,0,"what does humanitarian mean","GB","web",0
"26443",2015-09-19 22:00:00,0,"what does humanitarian mean","GB","web",0
"26444",2015-09-26 22:00:00,0,"what does humanitarian mean","GB","web",0
"26445",2015-10-03 22:00:00,0,"what does humanitarian mean","GB","web",0
"26446",2015-10-10 22:00:00,0,"what does humanitarian mean","GB","web",0
"26447",2015-10-17 22:00:00,0,"what does humanitarian mean","GB","web",0
"26448",2015-10-24 22:00:00,0,"what does humanitarian mean","GB","web",0
"26449",2015-10-31 23:00:00,0,"what does humanitarian mean","GB","web",0
"26450",2015-11-07 23:00:00,0,"what does humanitarian mean","GB","web",0
"26451",2015-11-14 23:00:00,0,"what does humanitarian mean","GB","web",0
"26452",2015-11-21 23:00:00,0,"what does humanitarian mean","GB","web",0
"26453",2015-11-28 23:00:00,0,"what does humanitarian mean","GB","web",0
"26454",2015-12-05 23:00:00,0,"what does humanitarian mean","GB","web",0
"26455",2015-12-12 23:00:00,0,"what does humanitarian mean","GB","web",0
"26456",2015-12-19 23:00:00,0,"what does humanitarian mean","GB","web",0
"26457",2015-12-26 23:00:00,0,"what does humanitarian mean","GB","web",0
"26458",2016-01-02 23:00:00,0,"what does humanitarian mean","GB","web",0
"26459",2016-01-09 23:00:00,0,"what does humanitarian mean","GB","web",0
"26460",2016-01-16 23:00:00,0,"what does humanitarian mean","GB","web",0
"26461",2016-01-23 23:00:00,0,"what does humanitarian mean","GB","web",0
"26462",2016-01-30 23:00:00,0,"what does humanitarian mean","GB","web",0
"26463",2016-02-06 23:00:00,0,"what does humanitarian mean","GB","web",0
"26464",2016-02-13 23:00:00,0,"what does humanitarian mean","GB","web",0
"26465",2016-02-20 23:00:00,0,"what does humanitarian mean","GB","web",0
"26466",2016-02-27 23:00:00,0,"what does humanitarian mean","GB","web",0
"26467",2016-03-05 23:00:00,0,"what does humanitarian mean","GB","web",0
"26468",2016-03-12 23:00:00,0,"what does humanitarian mean","GB","web",0
"26469",2016-03-19 23:00:00,0,"what does humanitarian mean","GB","web",0
"26470",2016-03-26 23:00:00,0,"what does humanitarian mean","GB","web",0
"26471",2016-04-02 22:00:00,0,"what does humanitarian mean","GB","web",0
"26472",2016-04-09 22:00:00,0,"what does humanitarian mean","GB","web",0
"26473",2016-04-16 22:00:00,0,"what does humanitarian mean","GB","web",0
"26474",2016-04-23 22:00:00,0,"what does humanitarian mean","GB","web",0
"26475",2016-04-30 22:00:00,0,"what does humanitarian mean","GB","web",0
"26476",2016-05-07 22:00:00,0,"what does humanitarian mean","GB","web",0
"26477",2016-05-14 22:00:00,0,"what does humanitarian mean","GB","web",0
"26478",2016-05-21 22:00:00,0,"what does humanitarian mean","GB","web",0
"26479",2016-05-28 22:00:00,0,"what does humanitarian mean","GB","web",0
"26480",2016-06-04 22:00:00,0,"what does humanitarian mean","GB","web",0
"26481",2016-06-11 22:00:00,0,"what does humanitarian mean","GB","web",0
"26482",2016-06-18 22:00:00,0,"what does humanitarian mean","GB","web",0
"26483",2016-06-25 22:00:00,0,"what does humanitarian mean","GB","web",0
"26484",2016-07-02 22:00:00,0,"what does humanitarian mean","GB","web",0
"26485",2016-07-09 22:00:00,0,"what does humanitarian mean","GB","web",0
"26486",2016-07-16 22:00:00,0,"what does humanitarian mean","GB","web",0
"26487",2016-07-23 22:00:00,0,"what does humanitarian mean","GB","web",0
"26488",2016-07-30 22:00:00,0,"what does humanitarian mean","GB","web",0
"26489",2016-08-06 22:00:00,0,"what does humanitarian mean","GB","web",0
"26490",2016-08-13 22:00:00,0,"what does humanitarian mean","GB","web",0
"26491",2016-08-20 22:00:00,0,"what does humanitarian mean","GB","web",0
"26492",2016-08-27 22:00:00,0,"what does humanitarian mean","GB","web",0
"26493",2016-09-03 22:00:00,0,"what does humanitarian mean","GB","web",0
"26494",2016-09-10 22:00:00,0,"what does humanitarian mean","GB","web",0
"26495",2016-09-17 22:00:00,0,"what does humanitarian mean","GB","web",0
"26496",2016-09-24 22:00:00,0,"what does humanitarian mean","GB","web",0
"26497",2016-10-01 22:00:00,0,"what does humanitarian mean","GB","web",0
"26498",2016-10-08 22:00:00,0,"what does humanitarian mean","GB","web",0
"26499",2016-10-15 22:00:00,0,"what does humanitarian mean","GB","web",0
"26500",2016-10-22 22:00:00,0,"what does humanitarian mean","GB","web",0
"26501",2016-10-29 22:00:00,0,"what does humanitarian mean","GB","web",0
"26502",2016-11-05 23:00:00,0,"what does humanitarian mean","GB","web",0
"26503",2016-11-12 23:00:00,0,"what does humanitarian mean","GB","web",0
"26504",2016-11-19 23:00:00,0,"what does humanitarian mean","GB","web",0
"26505",2016-11-26 23:00:00,0,"what does humanitarian mean","GB","web",0
"26506",2016-12-03 23:00:00,0,"what does humanitarian mean","GB","web",0
"26507",2016-12-10 23:00:00,0,"what does humanitarian mean","GB","web",0
"26508",2016-12-17 23:00:00,0,"what does humanitarian mean","GB","web",0
"26509",2016-12-24 23:00:00,0,"what does humanitarian mean","GB","web",0
"26510",2016-12-31 23:00:00,0,"what does humanitarian mean","GB","web",0
"26511",2017-01-07 23:00:00,0,"what does humanitarian mean","GB","web",0
"26512",2017-01-14 23:00:00,0,"what does humanitarian mean","GB","web",0
"26513",2017-01-21 23:00:00,0,"what does humanitarian mean","GB","web",0
"26514",2017-01-28 23:00:00,0,"what does humanitarian mean","GB","web",0
"26515",2017-02-04 23:00:00,0,"what does humanitarian mean","GB","web",0
"26516",2017-02-11 23:00:00,0,"what does humanitarian mean","GB","web",0
"26517",2017-02-18 23:00:00,0,"what does humanitarian mean","GB","web",0
"26518",2017-02-25 23:00:00,0,"what does humanitarian mean","GB","web",0
"26519",2017-03-04 23:00:00,0,"what does humanitarian mean","GB","web",0
"26520",2017-03-11 23:00:00,0,"what does humanitarian mean","GB","web",0
"26521",2012-03-24 23:00:00,0,"humanitarian logistics","GB","web",0
"26522",2012-03-31 22:00:00,0,"humanitarian logistics","GB","web",0
"26523",2012-04-07 22:00:00,0,"humanitarian logistics","GB","web",0
"26524",2012-04-14 22:00:00,0,"humanitarian logistics","GB","web",0
"26525",2012-04-21 22:00:00,0,"humanitarian logistics","GB","web",0
"26526",2012-04-28 22:00:00,0,"humanitarian logistics","GB","web",0
"26527",2012-05-05 22:00:00,0,"humanitarian logistics","GB","web",0
"26528",2012-05-12 22:00:00,0,"humanitarian logistics","GB","web",0
"26529",2012-05-19 22:00:00,0,"humanitarian logistics","GB","web",0
"26530",2012-05-26 22:00:00,0,"humanitarian logistics","GB","web",0
"26531",2012-06-02 22:00:00,0,"humanitarian logistics","GB","web",0
"26532",2012-06-09 22:00:00,0,"humanitarian logistics","GB","web",0
"26533",2012-06-16 22:00:00,0,"humanitarian logistics","GB","web",0
"26534",2012-06-23 22:00:00,0,"humanitarian logistics","GB","web",0
"26535",2012-06-30 22:00:00,0,"humanitarian logistics","GB","web",0
"26536",2012-07-07 22:00:00,0,"humanitarian logistics","GB","web",0
"26537",2012-07-14 22:00:00,0,"humanitarian logistics","GB","web",0
"26538",2012-07-21 22:00:00,0,"humanitarian logistics","GB","web",0
"26539",2012-07-28 22:00:00,0,"humanitarian logistics","GB","web",0
"26540",2012-08-04 22:00:00,0,"humanitarian logistics","GB","web",0
"26541",2012-08-11 22:00:00,0,"humanitarian logistics","GB","web",0
"26542",2012-08-18 22:00:00,0,"humanitarian logistics","GB","web",0
"26543",2012-08-25 22:00:00,0,"humanitarian logistics","GB","web",0
"26544",2012-09-01 22:00:00,0,"humanitarian logistics","GB","web",0
"26545",2012-09-08 22:00:00,0,"humanitarian logistics","GB","web",0
"26546",2012-09-15 22:00:00,0,"humanitarian logistics","GB","web",0
"26547",2012-09-22 22:00:00,0,"humanitarian logistics","GB","web",0
"26548",2012-09-29 22:00:00,0,"humanitarian logistics","GB","web",0
"26549",2012-10-06 22:00:00,0,"humanitarian logistics","GB","web",0
"26550",2012-10-13 22:00:00,0,"humanitarian logistics","GB","web",0
"26551",2012-10-20 22:00:00,0,"humanitarian logistics","GB","web",0
"26552",2012-10-27 22:00:00,0,"humanitarian logistics","GB","web",0
"26553",2012-11-03 23:00:00,0,"humanitarian logistics","GB","web",0
"26554",2012-11-10 23:00:00,0,"humanitarian logistics","GB","web",0
"26555",2012-11-17 23:00:00,0,"humanitarian logistics","GB","web",0
"26556",2012-11-24 23:00:00,0,"humanitarian logistics","GB","web",0
"26557",2012-12-01 23:00:00,0,"humanitarian logistics","GB","web",0
"26558",2012-12-08 23:00:00,0,"humanitarian logistics","GB","web",0
"26559",2012-12-15 23:00:00,0,"humanitarian logistics","GB","web",0
"26560",2012-12-22 23:00:00,0,"humanitarian logistics","GB","web",0
"26561",2012-12-29 23:00:00,0,"humanitarian logistics","GB","web",0
"26562",2013-01-05 23:00:00,0,"humanitarian logistics","GB","web",0
"26563",2013-01-12 23:00:00,0,"humanitarian logistics","GB","web",0
"26564",2013-01-19 23:00:00,0,"humanitarian logistics","GB","web",0
"26565",2013-01-26 23:00:00,0,"humanitarian logistics","GB","web",0
"26566",2013-02-02 23:00:00,0,"humanitarian logistics","GB","web",0
"26567",2013-02-09 23:00:00,0,"humanitarian logistics","GB","web",0
"26568",2013-02-16 23:00:00,0,"humanitarian logistics","GB","web",0
"26569",2013-02-23 23:00:00,0,"humanitarian logistics","GB","web",0
"26570",2013-03-02 23:00:00,0,"humanitarian logistics","GB","web",0
"26571",2013-03-09 23:00:00,0,"humanitarian logistics","GB","web",0
"26572",2013-03-16 23:00:00,0,"humanitarian logistics","GB","web",0
"26573",2013-03-23 23:00:00,0,"humanitarian logistics","GB","web",0
"26574",2013-03-30 23:00:00,0,"humanitarian logistics","GB","web",0
"26575",2013-04-06 22:00:00,0,"humanitarian logistics","GB","web",0
"26576",2013-04-13 22:00:00,0,"humanitarian logistics","GB","web",0
"26577",2013-04-20 22:00:00,0,"humanitarian logistics","GB","web",0
"26578",2013-04-27 22:00:00,0,"humanitarian logistics","GB","web",0
"26579",2013-05-04 22:00:00,0,"humanitarian logistics","GB","web",0
"26580",2013-05-11 22:00:00,0,"humanitarian logistics","GB","web",0
"26581",2013-05-18 22:00:00,0,"humanitarian logistics","GB","web",0
"26582",2013-05-25 22:00:00,0,"humanitarian logistics","GB","web",0
"26583",2013-06-01 22:00:00,0,"humanitarian logistics","GB","web",0
"26584",2013-06-08 22:00:00,0,"humanitarian logistics","GB","web",0
"26585",2013-06-15 22:00:00,0,"humanitarian logistics","GB","web",0
"26586",2013-06-22 22:00:00,0,"humanitarian logistics","GB","web",0
"26587",2013-06-29 22:00:00,0,"humanitarian logistics","GB","web",0
"26588",2013-07-06 22:00:00,0,"humanitarian logistics","GB","web",0
"26589",2013-07-13 22:00:00,0,"humanitarian logistics","GB","web",0
"26590",2013-07-20 22:00:00,0,"humanitarian logistics","GB","web",0
"26591",2013-07-27 22:00:00,0,"humanitarian logistics","GB","web",0
"26592",2013-08-03 22:00:00,0,"humanitarian logistics","GB","web",0
"26593",2013-08-10 22:00:00,0,"humanitarian logistics","GB","web",0
"26594",2013-08-17 22:00:00,0,"humanitarian logistics","GB","web",0
"26595",2013-08-24 22:00:00,0,"humanitarian logistics","GB","web",0
"26596",2013-08-31 22:00:00,0,"humanitarian logistics","GB","web",0
"26597",2013-09-07 22:00:00,0,"humanitarian logistics","GB","web",0
"26598",2013-09-14 22:00:00,0,"humanitarian logistics","GB","web",0
"26599",2013-09-21 22:00:00,0,"humanitarian logistics","GB","web",0
"26600",2013-09-28 22:00:00,0,"humanitarian logistics","GB","web",0
"26601",2013-10-05 22:00:00,0,"humanitarian logistics","GB","web",0
"26602",2013-10-12 22:00:00,0,"humanitarian logistics","GB","web",0
"26603",2013-10-19 22:00:00,0,"humanitarian logistics","GB","web",0
"26604",2013-10-26 22:00:00,0,"humanitarian logistics","GB","web",0
"26605",2013-11-02 23:00:00,0,"humanitarian logistics","GB","web",0
"26606",2013-11-09 23:00:00,0,"humanitarian logistics","GB","web",0
"26607",2013-11-16 23:00:00,0,"humanitarian logistics","GB","web",0
"26608",2013-11-23 23:00:00,0,"humanitarian logistics","GB","web",0
"26609",2013-11-30 23:00:00,0,"humanitarian logistics","GB","web",0
"26610",2013-12-07 23:00:00,0,"humanitarian logistics","GB","web",0
"26611",2013-12-14 23:00:00,0,"humanitarian logistics","GB","web",0
"26612",2013-12-21 23:00:00,0,"humanitarian logistics","GB","web",0
"26613",2013-12-28 23:00:00,0,"humanitarian logistics","GB","web",0
"26614",2014-01-04 23:00:00,0,"humanitarian logistics","GB","web",0
"26615",2014-01-11 23:00:00,0,"humanitarian logistics","GB","web",0
"26616",2014-01-18 23:00:00,0,"humanitarian logistics","GB","web",0
"26617",2014-01-25 23:00:00,0,"humanitarian logistics","GB","web",0
"26618",2014-02-01 23:00:00,0,"humanitarian logistics","GB","web",0
"26619",2014-02-08 23:00:00,0,"humanitarian logistics","GB","web",0
"26620",2014-02-15 23:00:00,0,"humanitarian logistics","GB","web",0
"26621",2014-02-22 23:00:00,0,"humanitarian logistics","GB","web",0
"26622",2014-03-01 23:00:00,0,"humanitarian logistics","GB","web",0
"26623",2014-03-08 23:00:00,0,"humanitarian logistics","GB","web",0
"26624",2014-03-15 23:00:00,0,"humanitarian logistics","GB","web",0
"26625",2014-03-22 23:00:00,0,"humanitarian logistics","GB","web",0
"26626",2014-03-29 23:00:00,0,"humanitarian logistics","GB","web",0
"26627",2014-04-05 22:00:00,0,"humanitarian logistics","GB","web",0
"26628",2014-04-12 22:00:00,0,"humanitarian logistics","GB","web",0
"26629",2014-04-19 22:00:00,0,"humanitarian logistics","GB","web",0
"26630",2014-04-26 22:00:00,0,"humanitarian logistics","GB","web",0
"26631",2014-05-03 22:00:00,0,"humanitarian logistics","GB","web",0
"26632",2014-05-10 22:00:00,0,"humanitarian logistics","GB","web",0
"26633",2014-05-17 22:00:00,0,"humanitarian logistics","GB","web",0
"26634",2014-05-24 22:00:00,0,"humanitarian logistics","GB","web",0
"26635",2014-05-31 22:00:00,0,"humanitarian logistics","GB","web",0
"26636",2014-06-07 22:00:00,0,"humanitarian logistics","GB","web",0
"26637",2014-06-14 22:00:00,0,"humanitarian logistics","GB","web",0
"26638",2014-06-21 22:00:00,0,"humanitarian logistics","GB","web",0
"26639",2014-06-28 22:00:00,0,"humanitarian logistics","GB","web",0
"26640",2014-07-05 22:00:00,0,"humanitarian logistics","GB","web",0
"26641",2014-07-12 22:00:00,0,"humanitarian logistics","GB","web",0
"26642",2014-07-19 22:00:00,0,"humanitarian logistics","GB","web",0
"26643",2014-07-26 22:00:00,0,"humanitarian logistics","GB","web",0
"26644",2014-08-02 22:00:00,0,"humanitarian logistics","GB","web",0
"26645",2014-08-09 22:00:00,0,"humanitarian logistics","GB","web",0
"26646",2014-08-16 22:00:00,0,"humanitarian logistics","GB","web",0
"26647",2014-08-23 22:00:00,0,"humanitarian logistics","GB","web",0
"26648",2014-08-30 22:00:00,0,"humanitarian logistics","GB","web",0
"26649",2014-09-06 22:00:00,0,"humanitarian logistics","GB","web",0
"26650",2014-09-13 22:00:00,0,"humanitarian logistics","GB","web",0
"26651",2014-09-20 22:00:00,0,"humanitarian logistics","GB","web",0
"26652",2014-09-27 22:00:00,0,"humanitarian logistics","GB","web",0
"26653",2014-10-04 22:00:00,0,"humanitarian logistics","GB","web",0
"26654",2014-10-11 22:00:00,0,"humanitarian logistics","GB","web",0
"26655",2014-10-18 22:00:00,0,"humanitarian logistics","GB","web",0
"26656",2014-10-25 22:00:00,0,"humanitarian logistics","GB","web",0
"26657",2014-11-01 23:00:00,0,"humanitarian logistics","GB","web",0
"26658",2014-11-08 23:00:00,0,"humanitarian logistics","GB","web",0
